Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/07/01,00:00,19.7,0.0,97,90,0.4
2023/07/01,01:00,19.4,0.0,98,141,2.1
2023/07/01,02:00,19.7,0.0,96,130,1.2
2023/07/01,03:00,19.6,0.0,95,139,1.7
2023/07/01,04:00,19.5,0.0,94,139,1.9
2023/07/01,05:00,19.3,0.0,94,150,0.9
2023/07/01,06:00,18.8,0.0,96,143,1.7
2023/07/01,07:00,19.1,0.0,94,140,1.0
2023/07/01,08:00,19.3,0.0,94,130,1.4
2023/07/01,09:00,20.0,0.2,91,171,1.0
2023/07/01,10:00,21.7,0.0,86,179,2.1
2023/07/01,11:00,24.2,0.0,80,185,2.1
2023/07/01,12:00,26.2,0.0,72,204,1.1
2023/07/01,13:00,28.3,0.0,68,306,1.6
2023/07/01,14:00,28.0,0.0,71,15,1.3
2023/07/01,15:00,27.8,0.0,70,58,0.9
2023/07/01,16:00,28.4,0.0,68,322,2.4
2023/07/01,17:00,25.8,0.0,76,43,0.4
2023/07/01,18:00,24.7,0.0,87,80,0.8
2023/07/01,19:00,23.1,0.0,93,78,0.3
2023/07/01,20:00,22.4,0.0,96,106,0.1
2023/07/01,21:00,21.8,0.0,95,122,0.0
2023/07/01,22:00,21.0,0.0,96,98,0.4
2023/07/01,23:00,20.7,0.0,96,312,0.0
2023/07/02,00:00,20.7,0.0,97,202,0.0
2023/07/02,01:00,21.0,0.0,96,73,0.3
2023/07/02,02:00,20.9,0.0,97,81,0.1
2023/07/02,03:00,20.8,0.0,98,132,0.5
2023/07/02,04:00,21.1,0.0,94,155,1.0
